# The 3 intermediate Y/Sigma values (Y = experimental intensity, Sigma = the Singular Value Decomposition (SVD) values)
#		Q			Y1/Sigma1			Y2/Sigma2			Y3/Sigma3
	   0.01026	-0.007226946297133265625922682318	0.035449590209307553501094645299	-0.025851943561424901851797386598
	   0.01134	-0.005887820877656680176870374055	0.035218577626551915427111083545	-0.025962583445090007400191112197
	   0.01241	-0.006140175692388987610526029925	0.035820080879429137821201578618	-0.025192014218218105464641709546
	   0.01349	-0.006463116218364231731208224829	0.034864788531458579257105157012	-0.024725330872699811946002768082
	   0.01457	-0.006264071150752623454160961103	0.034947750239798631988197286091	-0.025490518921683257697052837898
	   0.01565	-0.006607699549877209602155581081	0.035070753363559338533494980084	-0.024911326133249544340086956140
	   0.01673	-0.006066004436365756737059573567	0.035181018099271495203073101266	-0.023633158856152764598634874460
	   0.01781	-0.005805659335928895284362205587	0.034698576580732970464637787700	-0.024364826577195852763679795316
	   0.01889	-0.005833753914597018461196675787	0.033875845562069205330057997116	-0.024666353734862558194640413944
	   0.01997	-0.005865420298838438899202696319	0.033346190259234673169963514283	-0.024526184699615042467124581549
	   0.02105	-0.006039590555515712486100987633	0.033714831591599034310569038553	-0.023028060514631732563772814615
	   0.02213	-0.005562379048194444203234709789	0.032974491499037798802884680072	-0.023320509339228998740845000270
	   0.02321	-0.005717424809402082280795909242	0.032308883270274799115462371901	-0.023347132850521503527607691808
	   0.02429	-0.005751078969929076904754605692	0.032119317895307142318728210739	-0.022669156210686457197933663110
	   0.02536	-0.005696531558243876809666250693	0.031881569290269647087843196687	-0.022841417852190716575311313363
	   0.02644	-0.005675783517206531292309534820	0.031485459867764416241886493708	-0.022168109954240754200238683325
	   0.02752	-0.005530270816402164078817715875	0.031711140983606576904119123128	-0.022357056573203332172639079545
	   0.02860	-0.005449728636062776271353769175	0.031209581787184789702926934751	-0.021702651901231252706825358700
	   0.02968	-0.005223016636725147029962634804	0.030986705166739684363941265133	-0.021317114332515593039252266294
	   0.03076	-0.005176415837928932152378624920	0.029906989001599736111014493645	-0.021578569086874065802161837269
	   0.03184	-0.004724865242775573917488607378	0.030178920158866594930513471695	-0.021504594775565617076340529934
	   0.03292	-0.004794661789514479376117517262	0.029208097951021104454749632851	-0.020623037537946413422229596790
	   0.03399	-0.004823035430696486110246912205	0.029164934167427703642916370086	-0.019206345373343727128689906181
	   0.03507	-0.004933668960609239283188198755	0.028937933601075119249834699531	-0.019296367791354723103536272788
	   0.03615	-0.005061805102076994376802954179	0.028394859907643631852236509872	-0.018444786730998408846859959453
	   0.03723	-0.004596109568972717163148899999	0.027815969635094729695001802838	-0.018353897609837868665216831232
	   0.03831	-0.004726534647609070653728746692	0.027196813245331966785167665535	-0.018456986505186040448123208080
	   0.03939	-0.004757093750508291363221502479	0.026979286962437499380884631250	-0.017021375106750960548573914366
	   0.04046	-0.004473323016848727677607922004	0.026489672426251019421439281132	-0.017267304445272611129746920255
	   0.04154	-0.004347683074702088021346035873	0.025957079734513131830109244902	-0.016616715463956550913326992713
	   0.04259	-0.004081665642561914213171103682	0.024946983163826479124036694657	-0.017102219898023567068445771611
	   0.04262	-0.003998859187368084162905734757	0.025664686610714856213055767853	-0.016298213960603991079523211738
	   0.04370	-0.004085074195763566118344556344	0.025306060955774110909910490363	-0.015364929067175087801233601681
	   0.04477	-0.003954448870750216019076539453	0.024952517023261691631041969686	-0.014496406510658961172555159180
	   0.04585	-0.003802799823105219335916959977	0.024115067356474499671303846071	-0.014823040347320855236734615801
	   0.04664	-0.003686444961409368007571041304	0.023346035719834359878355201090	-0.015058826294189007338752972487
	   0.04693	-0.003866526668686627241089404095	0.023911202874816742808272707066	-0.013651425005854426336648899110
	   0.04801	-0.003821239175342949941083237064	0.023517808836772898656297670072	-0.013939875033437493234700355060
	   0.04908	-0.003593476243477767857054105960	0.022702805493525383268016426541	-0.013311233293786285669657587505
	   0.05016	-0.003482299277670850186361395373	0.022206450918695871954433584960	-0.013811948981500460006954789094
	   0.05069	-0.003175157695182705304415282654	0.021936224812186922578094439018	-0.013258240699179545118990830588
	   0.05124	-0.003539071453233609467620146560	0.021929683969870196469376111281	-0.012583332912212251072925361939
	   0.05231	-0.003387820750387634562150740436	0.021548822800097289231757713424	-0.011909227467110070769473750829
	   0.05339	-0.003391894412525533163138558024	0.020998472176628160679179302406	-0.011475116443656209475054907898
	   0.05447	-0.003279262416004429924604179902	0.020484150772797051626161746185	-0.010859673983416832585002786971
	   0.05474	-0.003089546830244891805622442504	0.019806761068987332324864425459	-0.011715410894608636188651829002
	   0.05554	-0.003201731711576197032115276286	0.020063673915690315857629499874	-0.010694631489932895918038013860
	   0.05662	-0.003047645795339548428770637400	0.019404047988964390203392440526	-0.010099644643191130199966210057
	   0.05770	-0.002927277623581611525060974799	0.019007229882374923612964323638	-0.010002871303940036318280704108
	   0.05877	-0.002933612650186256769202497452	0.018684427055438060372161146461	-0.010159984172522928611015480271
	   0.05878	-0.002796255807414339475402975665	0.018103544901595582106157422686	-0.010608299605071947260825915293
