# Singular Value Decomposition (SVD) values for the 3 factors
#		Q			SVD-1,1			SVD-2,2			SVD-1,2
	   0.01026	6644.333039878221825347281992435455	2060.934816149241669336333870887756	1188.068824925335547959548421204090
	   0.01134	7606.759204227101690776180475950241	2263.038615386417859554057940840721	1332.314773430980494595132768154144
	   0.01241	8314.808370689481307636015117168427	2647.023131091620143706677481532097	1473.529015452928433660417795181274
	   0.01349	8418.877684821609364007599651813507	2625.102732118209132750052958726883	1497.267644484869151710881851613522
	   0.01457	9411.554045880922785727307200431824	2919.849161950469351722858846187592	1682.161325304126421542605385184288
	   0.01565	9555.748177305978970252908766269684	2864.592206632450142933521419763565	1713.651261243585850024828687310219
	   0.01673	9944.704681251907459227368235588074	3212.434694773620321939233690500259	1785.360852778875823787529952824116
	   0.01781	10758.496039618725262698717415332794	3247.974717369706013414543122053146	1918.325458996198449312942102551460
	   0.01889	11322.017040788905433146283030509949	3337.914498453500527830328792333603	2031.894468042540438545984216034412
	   0.01997	11343.805038219044945435598492622375	3458.559173269173243170371279120445	2026.516469517132236433099023997784
	   0.02105	10768.887508195392001653090119361877	3459.317216905724308162461966276169	1931.172109749919854948529973626137
	   0.02213	13321.571245988978262175805866718292	4262.512773574589118652511388063431	2380.205473308840737445279955863953
	   0.02321	12211.637503848894994007423520088196	4020.272849918068914121249690651894	2214.944026022846628620754927396774
	   0.02429	12753.994369270811148453503847122192	4102.223929617099202005192637443542	2276.070619077298033516854047775269
	   0.02536	13091.235622295213033794425427913666	4416.748149156247563951183110475540	2380.735992681184598040999844670296
	   0.02644	13268.554659978617564775049686431885	4316.811733514317893423140048980713	2414.066554511673984961817041039467
	   0.02752	13937.067536167773141642101109027863	4604.404115652159816818311810493469	2490.038813758359083294635638594627
	   0.02860	13912.802811561847192933782935142517	4594.569702748697636707220226526260	2502.898245134217177110258489847183
	   0.02968	14847.659384636721370043233036994934	5092.137997624484341940842568874359	2677.954758941563341068103909492493
	   0.03076	14468.319379740491058328188955783844	4916.974411015376063005533069372177	2605.748421135162061545997858047485
	   0.03184	15218.669527055169965024106204509735	4973.578567621055299241561442613602	2675.544440826724894577637314796448
	   0.03292	15968.431690033168706577271223068237	5315.036217016167029214557260274887	2833.767726062189012736780568957329
	   0.03399	15387.463586380890774307772517204285	5462.847600244647765066474676132202	2783.962703649425748153589665889740
	   0.03507	16176.557812787474176730029284954071	5620.637848592788941459730267524719	2924.651191091538748878519982099533
	   0.03615	15949.550665547452808823436498641968	5686.547173175916213949676603078842	2927.614668364071349060395732522011
	   0.03723	16440.835079353797482326626777648926	5740.165397753921752155292779207230	2972.556562501203643478220328688622
	   0.03831	16504.197553067464468767866492271423	5811.574142758715424861293286085129	2971.185808502066720393486320972443
	   0.03939	16492.314221404471027199178934097290	5832.040903172085563710425049066544	2986.100443994130728242453187704086
	   0.04046	17252.736841597823513438925147056580	6019.128882920632349851075559854507	3125.316930898516147863119840621948
	   0.04154	17906.026241320032568182796239852905	6299.676534546835682704113423824310	3232.597613272943362972000613808632
	   0.04259	17775.737601735891075804829597473145	8162.412249787957989610731601715088	3258.803298864590487937675788998604
	   0.04262	18494.863761184937175130471587181091	6385.765930814195598941296339035034	3289.166107730155090393964201211929
	   0.04370	18670.970037265644350554794073104858	6559.114725759566681517753750085831	3338.494947719357696769293397665024
	   0.04477	17948.583313039896893315017223358154	6370.335965182064683176577091217041	3231.469560869744782394263893365860
	   0.04585	19164.039851053392339963465929031372	6658.925896838411063072271645069122	3423.628590367643937497632578015327
	   0.04664	20718.084401196203543804585933685303	8328.497996972611872479319572448730	3719.062989997950808174209669232368
	   0.04693	18410.559443916001328034326434135437	6734.027313799200783250853419303894	3328.082183300467477238271385431290
	   0.04801	18827.746729725946352118626236915588	6974.974165022293163929134607315063	3415.980421787943669187370687723160
	   0.04908	19449.962665599443425890058279037476	7020.837993068639661942142993211746	3505.223135531581192481098696589470
	   0.05016	19788.608255143455608049407601356506	7066.164826091379836725536733865738	3567.731926391586966929025948047638
	   0.05069	21299.842258173368463758379220962524	8523.912847754452741355635225772858	3753.404386229557985643623396754265
	   0.05124	19798.300459221267374232411384582520	7118.080868473330156120937317609787	3595.619117195501530659385025501251
	   0.05231	19386.829308870066597592085599899292	7167.815305030739182257093489170074	3520.013231580549017962766811251640
	   0.05339	19863.588955144336068769916892051697	7479.369879571128876705188304185867	3587.718238014706912508700042963028
	   0.05447	20183.408023888310708571225404739380	7352.099860091120717697776854038239	3661.569339011611191381234675645828
	   0.05474	21208.198965009803941939026117324829	9371.014219405544281471520662307739	3894.312422181383226416073739528656
	   0.05554	19897.371416120360663626343011856079	7808.427815444698353530839085578918	3623.521452327033784968079999089241
	   0.05662	20743.731779337686020880937576293945	7799.105119568479494773782789707184	3762.515623863483142486074939370155
	   0.05770	20871.684825568765518255531787872314	7664.832708523781548137776553630829	3779.546549515664537466363981366158
	   0.05877	21386.525520928760670358315110206604	7985.988426161864481400698423385620	3886.442728121674463181989267468452
	   0.05878	20784.869052475623902864754199981689	9563.502877649969377671368420124054	3854.462149593121012003393843770027
	   0.05985	21395.664013454508676659315824508667	7988.384573323940458067227154970169	3882.409271022219854785362258553505
	   0.06092	22121.445349275247281184419989585876	7987.287443406978127313777804374695	3998.503512300755119213135913014412
	   0.06200	22290.498514016075205290690064430237	8382.506564238579812808893620967865	4074.230796987462781544309109449387
	   0.06283	22549.976207977928424952551722526550	10594.051268251610963488928973674774	4233.641450766764137370046228170395
	   0.06307	20796.803176550554780988022685050964	8126.916135884146569878794252872467	3811.065921890057325072120875120163
	   0.06415	21055.350177583692129701375961303711	8287.523279512262888601981103420258	3846.733461057125623483443632721901
	   0.06523	21654.657070836023194715380668640137	8544.044752755204171990044414997101	3982.913758086852794804144650697708
	   0.06630	20659.810846833497635088860988616943	7801.575680561353692610282450914383	3734.393785985128488391637802124023
	   0.06687	24686.369602703853161074221134185791	10886.575416592853798647411167621613	4519.289879001496956334449350833893
	   0.06738	20010.887508796025940682739019393921	7774.572784073954608174972236156464	3670.999527691695675457594916224480
	   0.06845	19672.799121410436782753095030784607	7698.082975247674767160788178443909	3557.843328032166027696803212165833
	   0.06952	19043.535418245210166787728667259216	7387.675880783691354736220091581345	3456.577004187179227301385253667831
	   0.07060	17184.799159393303852993994951248169	6688.864610498499132518190890550613	3133.487289914979101013159379363060
	   0.07091	24372.030987649701273767277598381042	12226.241080497680741245858371257782	4552.607369226844639342743903398514
	   0.07167	16728.850535660196328535676002502441	6805.639776916659684502519667148590	3069.069533195877284015296027064323
	   0.07275	16135.519803834826234378851950168610	6525.997161799024070205632597208023	2938.731423494359205506043508648872
	   0.07382	15155.150554371290127164684236049652	6279.242957613158978347200900316238	2780.341895073066098120762035250664
	   0.07490	14859.160822949883367982693016529083	6146.779977764692375785671174526215	2740.226727167242188443196937441826
	   0.07495	11939.126215712118209921754896640778	4239.502722127767810889054089784622	22237.562694893022126052528619766235
	   0.07597	13986.451508823356562061235308647156	5968.585852854066615691408514976501	2567.824569512114067038055509328842
	   0.07704	13737.130682349366907146759331226349	5539.549452188893155835103243589401	2538.061810472947854577796533703804
	   0.07812	12963.159790838160915882326662540436	5021.508794291958110989071428775787	2366.427156161224957031663507223129
	   0.07898	24625.070301999028743011876940727234	12611.577619686966500012204051017761	4658.320403551124400109983980655670
	   0.08302	14908.634222042986948508769273757935	5018.016832804846671933773905038834	26752.659473419753339840099215507507
	   0.08705	14969.501361563123282394371926784515	5020.085670053742433083243668079376	26411.307141491444781422615051269531
	   0.09107	14985.201683004759615869261324405670	5148.099589848920913937035948038101	27328.954715773961652303114533424377
	   0.09510	17232.201252280745393363758921623230	5463.564120241834643820766359567642	28417.120305733475106535479426383972
	   0.09912	18285.448258179323602234944701194763	5503.266375163962948136031627655029	28416.107828178523050155490636825562
	   0.10310	17256.414942338506079977378249168396	5117.789290200756113335955888032913	26489.128867074869049247354269027710
	   0.10720	18887.583541323325334815308451652527	5901.538941221665481862146407365799	31492.065084787584055447950959205627
	   0.11120	18189.958412042400595964863896369934	5727.627424098616756964474916458130	29466.232415420985489618033170700073
	   0.11520	20512.916120235309790587052702903748	6101.732811136193049605935811996460	31729.300692951823293697088956832886
	   0.11920	5556.979252267116862640250474214554	20173.272547252898220904171466827393	28101.081706942146411165595054626465
	   0.12320	5475.243690181688180018682032823563	20111.834618752825917908921837806702	26907.604776764212147099897265434265
	   0.12720	21377.746566230296593857929110527039	6207.366012737401433696504682302475	32167.829461880246526561677455902100
	   0.13120	5818.108836694793353672139346599579	20550.259880036384856794029474258423	30085.561804214095900533720850944519
	   0.13520	21038.118392228174343472346663475037	6457.130168980505914078094065189362	33182.682808726392977405339479446411
	   0.13910	5887.493796969902177806943655014038	22680.622752927887631813064217567444	29442.864939469327509868890047073364
	   0.14310	6319.674727562286534521263092756271	22779.059540156729781301692128181458	32381.748419458777789259329438209534
	   0.14710	6726.626591525110598013270646333694	24005.586654321781679755076766014099	34237.621636597694305237382650375366
	   0.15110	6248.523300495112380303908139467239	23568.740073867054888978600502014160	31849.833068645635648863390088081360
	   0.15500	6805.976423232727938739117234945297	24654.300097498820832697674632072449	34853.909867975009547080844640731812
	   0.15900	6561.653926316728757228702306747437	24003.304144336623721756041049957275	33244.229362389378366060554981231689
	   0.16300	6757.797768410014214168768376111984	22908.783334300136630190536379814148	34377.952145671413745731115341186523
	   0.16690	6960.404918419559180620126426219940	24001.144740445808565709739923477173	34849.686994357412913814187049865723
	   0.17090	6719.178589272437420731876045465469	24727.746280707116966368630528450012	34369.968642119274591095745563507080
	   0.17480	7153.513145711383003799710422754288	26175.763925029354140860959887504578	36489.117145718082610983401536941528
	   0.17870	7532.266356376106159586925059556961	27472.235357229703367920592427253723	38033.493831070205487776547670364380
	   0.18270	6952.021549660421442240476608276367	26350.292125651158130494877696037292	34350.579728479853656608611345291138
	   0.18660	7003.081910757960031332913786172867	28387.058997133626689901575446128845	34871.699885924972477369010448455811
	   0.19050	7305.322637267716345377266407012939	27123.590889374048856552690267562866	36405.619021084239648189395666122437
	   0.19440	6896.116801699795360036659985780716	28551.200930065624561393633484840393	34230.898445622427971102297306060791
	   0.19830	7161.685472474719972524326294660568	28300.589418261657556286081671714783	35743.961645087947545107454061508179
	   0.20230	7236.598399926260754000395536422729	28574.447283224097191123291850090027	35819.210317396202299278229475021362
	   0.20610	7261.751676814372331136837601661682	27681.346173028672637883573770523071	36772.411543316360621247440576553345
	   0.21000	7259.794539762847307429183274507523	26828.138751363221672363579273223877	37289.283002978707372676581144332886
	   0.21390	7265.137243737115568364970386028290	30360.195257911527733085677027702332	36335.260682919557439163327217102051
	   0.21780	7299.686435031709152099210768938065	27808.254273540645954199135303497314	36521.572763095166010316461324691772
	   0.22170	7829.222068027677778445649892091751	29217.976684424382256111130118370056	39709.881181022406963165849447250366
	   0.22550	7572.457957477052332251332700252533	29890.181190259187133051455020904541	38991.501794009091099724173545837402
	   0.22940	7647.606536045907887455541640520096	30669.287765736298752017319202423096	38842.256767876999219879508018493652
	   0.23330	7863.575033379560409230180084705353	27923.077255418982531409710645675659	40059.059360228668083436787128448486
	   0.23710	7924.042888529065749025903642177582	29827.949337376740004401654005050659	40274.102685760371969081461429595947
	   0.24090	7923.572376408611489750910550355911	30216.393034741256997222080826759338	40017.328602442910778336226940155029
	   0.24480	7373.816890180715745373163372278214	27635.200816387707163812592625617981	36520.518869263782107736915349960327
	   0.24860	6608.852466735819689347408711910248	26232.575593997113173827528953552246	33371.608487574121681973338127136230
	   0.25240	6912.265009830569397308863699436188	26884.718223196094186278060078620911	35202.410348236757272388786077499390
	   0.25620	7149.585333841578176361508667469025	27130.723330443812301382422447204590	36394.113866076259000692516565322876
	   0.26000	6867.346511158843895827885717153549	26395.473367771352059207856655120850	34354.563977407553466036915779113770
